                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.78242,                0.48814,                0.93764,                0.81226,                0.58531,                0.65516,                0.41884,                0.81855,                0.49172,                 0.8029,              0.0005797,              0.0005797,              0.0005797
                     21,                0.75842,                0.47119,                0.92731,                0.83933,                0.58845,                0.65796,                0.41044,                 0.8336,                0.50906,                0.80327,             0.00057263,             0.00057263,             0.00057263
                     22,                0.78813,                0.49123,                0.92951,                0.83293,                0.58705,                0.65477,                0.41706,                0.80936,                 0.4941,                0.80045,             0.00056556,             0.00056556,             0.00056556
                     23,                0.74606,                0.45896,                0.91859,                0.83608,                0.58738,                0.66323,                 0.4281,                0.80138,                 0.4574,                0.79221,             0.00055849,             0.00055849,             0.00055849
                     24,                0.74017,                0.45478,                0.91825,                0.83259,                0.61119,                0.68165,                0.43784,                0.81232,                0.45824,                0.79864,             0.00055142,             0.00055142,             0.00055142
                     25,                0.72082,                0.45595,                0.91139,                0.85698,                0.59282,                0.67323,                0.43203,                0.79621,                0.45799,                0.79807,             0.00054435,             0.00054435,             0.00054435
                     26,                0.72325,                0.43848,                0.92688,                0.83425,                0.60739,                0.67231,                0.43212,                0.79425,                0.47174,                0.79687,             0.00053728,             0.00053728,             0.00053728
                     27,                0.75358,                0.44954,                0.91427,                0.84361,                0.60074,                0.67671,                0.42645,                0.80181,                0.46923,                0.80375,             0.00053022,             0.00053022,             0.00053022
                     28,                0.71875,                0.43869,                0.90846,                0.85321,                0.60786,                0.68138,                 0.4402,                0.78108,                0.44218,                0.79619,             0.00052315,             0.00052315,             0.00052315
                     29,                0.70253,                0.42224,                0.89967,                0.85014,                0.60149,                0.68233,                0.44186,                0.77984,                0.45205,                0.78929,             0.00051608,             0.00051608,             0.00051608
                     30,                0.72507,                0.43545,                0.91715,                0.84103,                0.61064,                0.68174,                0.43538,                0.78829,                0.45776,                 0.7918,             0.00050901,             0.00050901,             0.00050901
                     31,                0.70147,                0.42999,                0.90586,                0.84242,                0.61153,                0.67891,                0.43225,                 0.7892,                 0.4382,                0.79135,             0.00050194,             0.00050194,             0.00050194
                     32,                0.70795,                0.42276,                0.90168,                0.85489,                0.61271,                0.68714,                0.44282,                0.77356,                 0.4375,                0.79152,             0.00049487,             0.00049487,             0.00049487
                     33,                0.68813,                0.40928,                0.90096,                0.84301,                0.61948,                0.69277,                0.45057,                0.78408,                0.44141,                0.79372,              0.0004878,              0.0004878,              0.0004878
                     34,                0.70564,                0.42337,                0.91056,                0.85691,                0.60709,                0.68899,                0.44952,                0.75827,                0.43682,                0.78127,             0.00048074,             0.00048074,             0.00048074
                     35,                0.70817,                0.41497,                0.91492,                0.84517,                0.62633,                0.69614,                0.45419,                0.75821,                0.42391,                0.78674,             0.00047367,             0.00047367,             0.00047367
                     36,                0.68675,                0.40978,                0.89933,                0.84594,                0.61072,                0.68566,                0.44848,                0.75929,                0.42699,                0.78212,              0.0004666,              0.0004666,              0.0004666
                     37,                0.69674,                0.41154,                0.90645,                0.87642,                0.62492,                0.70722,                 0.4654,                0.76519,                0.42555,                0.79025,             0.00045953,             0.00045953,             0.00045953
                     38,                0.66139,                0.49961,                0.88344,                0.84045,                0.63228,                0.69994,                0.45462,                0.76989,                0.41593,                0.79255,             0.00045246,             0.00045246,             0.00045246
                     39,                0.66964,                0.39327,                  0.897,                0.83904,                 0.6287,                0.69678,                0.45097,                0.75706,                0.41094,                0.78148,             0.00044539,             0.00044539,             0.00044539
                     40,                 0.6763,                0.40086,                0.89563,                0.84879,                0.64161,                0.71133,                0.46599,                0.75558,                0.41295,                0.78418,             0.00043832,             0.00043832,             0.00043832
                     41,                0.67399,                0.40448,                0.90485,                0.86075,                0.62581,                0.70705,                0.46207,                0.75199,                0.40618,                0.77842,             0.00043126,             0.00043126,             0.00043126
                     42,                0.66357,                0.39253,                0.89523,                 0.8597,                0.63797,                0.71029,                0.46486,                0.76207,                0.42468,                0.78947,             0.00042419,             0.00042419,             0.00042419
                     43,                 0.6903,                0.43051,                0.92156,                0.84473,                0.63828,                0.70919,                0.46951,                0.74439,                0.40567,                0.77586,             0.00041712,             0.00041712,             0.00041712
                     44,                0.68146,                0.38897,                0.88583,                0.86355,                0.64063,                0.71431,                0.46883,                 0.7402,                 0.4034,                 0.7847,             0.00041005,             0.00041005,             0.00041005
                     45,                0.64951,                 0.3786,                0.89536,                0.85173,                 0.6437,                0.71805,                0.46748,                0.74134,                0.39537,                0.78342,             0.00040298,             0.00040298,             0.00040298
                     46,                0.63715,                0.37024,                 0.8914,                0.85728,                0.64049,                0.71943,                0.47436,                0.73265,                0.39972,                0.77506,             0.00039591,             0.00039591,             0.00039591
                     47,                0.64271,                0.37537,                0.88856,                0.84193,                0.64282,                0.71189,                0.47192,                0.73645,                0.40957,                0.77912,             0.00038884,             0.00038884,             0.00038884
                     48,                0.65399,                0.37163,                0.88699,                0.86944,                0.64063,                0.71109,                0.46519,                0.73403,                0.40311,                0.77681,             0.00038178,             0.00038178,             0.00038178
                     49,                0.68051,                0.49784,                0.87177,                0.85826,                0.64501,                0.71858,                0.47164,                0.73255,                0.39746,                0.77415,             0.00037471,             0.00037471,             0.00037471
                     50,                0.66086,                0.37942,                0.88326,                0.86354,                0.64518,                0.72049,                0.47613,                0.72652,                0.39419,                 0.7795,             0.00036764,             0.00036764,             0.00036764
                     51,                0.64985,                0.37308,                0.89859,                0.85904,                0.64859,                0.72373,                0.47731,                0.72809,                 0.3951,                0.77842,             0.00036057,             0.00036057,             0.00036057
                     52,                0.63047,                0.36169,                0.88882,                0.89011,                0.62753,                0.72238,                0.47449,                0.73285,                0.39222,                0.77722,              0.0003535,              0.0003535,              0.0003535
                     53,                 0.6377,                0.36774,                 0.8924,                0.85586,                0.64455,                0.72205,                0.47723,                0.72927,                0.38935,                0.77491,             0.00034643,             0.00034643,             0.00034643
                     54,                0.61111,                0.35445,                0.88373,                  0.869,                0.63268,                0.71742,                0.47723,                0.74238,                0.39365,                0.78092,             0.00033936,             0.00033936,             0.00033936
                     55,                0.63268,                 0.3755,                0.88345,                0.87702,                0.64538,                0.73304,                0.48804,                0.71888,                0.38069,                0.77803,              0.0003323,              0.0003323,              0.0003323
                     56,                0.60846,                0.35175,                0.88625,                0.86814,                0.64606,                0.72495,                0.47959,                0.72146,                0.38976,                0.77515,             0.00032523,             0.00032523,             0.00032523
                     57,                 0.6245,                0.35741,                0.87536,                0.82651,                0.66454,                0.72488,                0.47941,                0.72131,                0.38676,                0.78207,             0.00031816,             0.00031816,             0.00031816
                     58,                0.61838,                0.35172,                0.88768,                0.85125,                0.64791,                 0.7287,                0.48304,                0.71922,                0.38601,                0.77312,             0.00031109,             0.00031109,             0.00031109
                     59,                 0.6192,                0.34563,                0.87771,                0.85151,                0.65978,                0.73299,                0.49127,                0.71427,                0.37792,                0.77691,             0.00030402,             0.00030402,             0.00030402
                     60,                0.61773,                 0.3516,                0.87965,                0.86524,                 0.6505,                0.73271,                0.49417,                0.71532,                0.36827,                0.77203,             0.00029695,             0.00029695,             0.00029695
                     61,                0.61969,                0.35218,                0.87776,                 0.8731,                0.65095,                0.73874,                0.49229,                0.70741,                0.37065,                0.77252,             0.00028988,             0.00028988,             0.00028988
                     62,                0.59862,                0.34171,                0.87894,                0.88212,                 0.6379,                  0.736,                0.49292,                0.70925,                0.36861,                0.77047,             0.00028282,             0.00028282,             0.00028282
                     63,                0.62025,                0.35092,                0.87621,                0.86558,                0.65326,                 0.7345,                0.49102,                 0.7075,                 0.3676,                 0.7721,             0.00027575,             0.00027575,             0.00027575
                     64,                 0.6256,                0.35719,                0.87173,                0.87446,                0.64441,                0.72946,                0.48984,                0.71013,                0.37275,                0.77542,             0.00026868,             0.00026868,             0.00026868
                     65,                0.63869,                0.34813,                0.87948,                0.89716,                  0.636,                0.73865,                0.49854,                0.70706,                0.36718,                0.77834,             0.00026161,             0.00026161,             0.00026161
                     66,                0.61408,                0.34125,                0.88605,                0.88416,                0.65412,                0.73641,                0.48999,                0.71113,                0.36877,                0.77529,             0.00025454,             0.00025454,             0.00025454
                     67,                0.61691,                0.34626,                0.88073,                 0.8562,                0.66912,                0.74201,                0.49888,                0.70428,                0.35866,                0.77284,             0.00024747,             0.00024747,             0.00024747
                     68,                0.58934,                0.33268,                0.86542,                0.88256,                 0.6506,                0.73923,                0.49416,                0.70428,                 0.3681,                 0.7721,              0.0002404,              0.0002404,              0.0002404
                     69,                0.61414,                0.33896,                 0.8744,                0.86546,                0.66387,                0.74571,                0.50224,                0.69879,                0.35727,                 0.7715,             0.00023334,             0.00023334,             0.00023334
                     70,                0.59979,                0.33264,                0.87335,                0.87894,                0.65791,                0.74858,                0.50314,                0.70481,                0.36493,                 0.7751,             0.00022627,             0.00022627,             0.00022627
                     71,                 0.5886,                0.31938,                 0.8743,                0.85792,                0.65869,                0.73902,                0.50228,                0.69823,                0.35999,                0.77511,              0.0002192,              0.0002192,              0.0002192
                     72,                0.58671,                0.32234,                0.87205,                0.87549,                0.65157,                0.74514,                0.50497,                0.69905,                0.36072,                 0.7707,             0.00021213,             0.00021213,             0.00021213
                     73,                0.59407,                0.33021,                0.87905,                 0.8674,                0.66177,                0.74073,                0.49939,                 0.6921,                0.35429,                0.76443,             0.00020506,             0.00020506,             0.00020506
                     74,                0.57405,                 0.3189,                0.88016,                0.86763,                0.65045,                0.73899,                0.50155,                0.69257,                0.35525,                0.77144,             0.00019799,             0.00019799,             0.00019799
                     75,                0.58769,                0.31839,                 0.8699,                0.85829,                0.66377,                0.74865,                 0.5054,                0.69123,                0.35301,                0.76876,             0.00019092,             0.00019092,             0.00019092
                     76,                 0.5901,                0.31932,                0.86445,                 0.8693,                0.65745,                0.74495,                0.50206,                 0.6885,                0.34996,                0.76952,             0.00018385,             0.00018385,             0.00018385
                     77,                0.58713,                0.31842,                0.86846,                0.88169,                0.65445,                0.74148,                0.49919,                0.69006,                0.35003,                0.76296,             0.00017679,             0.00017679,             0.00017679
                     78,                0.58428,                0.31135,                0.88097,                0.88138,                0.66033,                0.75092,                 0.5063,                0.68821,                0.35322,                0.76953,             0.00016972,             0.00016972,             0.00016972
                     79,                0.57237,                 0.3118,                0.86952,                 0.8806,                0.66387,                0.75497,                 0.5134,                0.68769,                   0.35,                 0.7691,             0.00016265,             0.00016265,             0.00016265
                     80,                0.56433,                0.31008,                0.86486,                0.88013,                0.65791,                0.74424,                0.50473,                  0.686,                0.34713,                0.76488,             0.00015558,             0.00015558,             0.00015558
                     81,                0.56368,                0.30823,                0.86946,                0.87256,                0.66396,                0.74821,                0.51038,                0.68434,                0.34858,                0.76788,             0.00014851,             0.00014851,             0.00014851
                     82,                0.57525,                0.31769,                0.86945,                0.87934,                0.65963,                0.74607,                0.50583,                 0.6898,                0.34444,                0.77086,             0.00014144,             0.00014144,             0.00014144
                     83,                0.57008,                0.30582,                0.86776,                0.88556,                0.65692,                0.74825,                0.50809,                0.68489,                0.34678,                0.76892,             0.00013437,             0.00013437,             0.00013437
                     84,                0.57398,                0.31062,                0.86759,                0.87582,                0.66639,                0.75342,                0.50978,                0.68532,                0.34149,                0.76982,             0.00012731,             0.00012731,             0.00012731
                     85,                0.56589,                0.30292,                0.87301,                0.88165,                 0.6667,                0.75272,                0.51546,                0.68179,                0.34458,                0.76897,             0.00012024,             0.00012024,             0.00012024
                     86,                 0.6301,                0.37536,                 0.9646,                0.86694,                0.66705,                0.74975,                 0.5103,                0.68464,                0.34435,                0.76662,             0.00011317,             0.00011317,             0.00011317
                     87,                0.56584,                 0.2986,                 0.8649,                0.87657,                0.66142,                0.75374,                0.51191,                 0.6841,                0.34414,                0.76754,              0.0001061,              0.0001061,              0.0001061
                     88,                0.56145,                0.30043,                0.86305,                0.88248,                0.66831,                0.75902,                0.51841,                0.67893,                0.34425,                0.76655,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.53246,                0.28253,                 0.8688,                0.86747,                0.67422,                0.75617,                0.51783,                 0.6783,                0.34174,                0.76609,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.53561,                0.29532,                0.87381,                0.88582,                0.66058,                0.75955,                 0.5183,                0.67801,                0.34057,                0.76575,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.60637,                0.29728,                0.85232,                0.88294,                0.66145,                0.75217,                0.51367,                0.68202,                0.34596,                0.76718,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.60002,                0.29654,                0.85162,                0.88821,                 0.6597,                0.75557,                0.51515,                 0.6808,                0.34283,                 0.7671,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.59639,                0.29559,                0.84715,                0.88178,                0.66417,                0.75174,                0.51407,                  0.677,                0.33771,                0.76286,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.60647,                0.29894,                0.84781,                0.90849,                0.65076,                0.75512,                0.51634,                0.67768,                0.33657,                 0.7636,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.60451,                0.29708,                0.84492,                0.89896,                0.65086,                0.75523,                0.51549,                0.67463,                0.33769,                0.76269,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.59536,                0.30404,                0.84965,                 0.8608,                 0.6775,                0.75706,                0.51895,                0.67523,                0.33911,                0.76215,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.59511,                0.29033,                0.84934,                0.85859,                0.67576,                 0.7595,                0.52082,                0.67428,                0.33696,                0.76289,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.59312,                0.29077,                0.83819,                0.85315,                0.68532,                0.76316,                0.52111,                0.67122,                0.33602,                0.76202,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.58163,                0.28358,                0.84254,                0.85533,                0.68112,                0.76233,                0.52079,                 0.6734,                0.33644,                0.76154,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                 0.5797,                0.28252,                 0.8511,                0.85876,                0.68081,                0.76054,                   0.52,                0.67113,                0.33565,                0.76159,             1.4209e-05,             1.4209e-05,             1.4209e-05
