                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.78517,                0.49598,                0.93695,                0.81195,                0.53789,                0.60365,                0.38167,                 0.8338,                0.50883,                0.79448,             0.00047367,             0.00047367,             0.00047367
                     36,                0.77367,                0.49394,                0.92464,                0.79935,                0.54043,                0.60609,                0.38565,                0.80781,                0.48762,                0.79207,              0.0004666,              0.0004666,              0.0004666
                     37,                0.76665,                 0.4839,                0.92743,                 0.8058,                0.52642,                0.59859,                0.37677,                0.82577,                0.47546,                0.78928,             0.00045953,             0.00045953,             0.00045953
                     38,                0.73231,                0.51132,                0.90619,                0.81001,                0.51869,                0.59467,                0.37528,                0.82425,                0.48026,                0.78718,             0.00045246,             0.00045246,             0.00045246
                     39,                0.74712,                0.46945,                0.92148,                0.82497,                 0.5454,                0.61497,                0.38781,                0.80733,                0.47884,                0.78259,             0.00044539,             0.00044539,             0.00044539
                     40,                0.74735,                0.46585,                0.91662,                 0.8325,                0.53136,                 0.6086,                0.37729,                0.83193,                0.48732,                0.78722,             0.00043832,             0.00043832,             0.00043832
                     41,                0.74928,                0.46664,                0.92633,                0.82945,                0.53157,                0.60687,                0.37825,                0.82219,                0.48565,                0.78736,             0.00043126,             0.00043126,             0.00043126
                     42,                0.74534,                0.46555,                0.92041,                0.80124,                0.54021,                0.59999,                0.37327,                0.82791,                0.47953,                 0.7878,             0.00042419,             0.00042419,             0.00042419
                     43,                0.73407,                0.46289,                0.92317,                0.81029,                0.54896,                0.60858,                0.38553,                0.81976,                0.46766,                0.78562,             0.00041712,             0.00041712,             0.00041712
                     44,                0.76299,                0.46437,                0.90981,                 0.8404,                0.53596,                0.61808,                0.39349,                0.80914,                0.46665,                0.78336,             0.00041005,             0.00041005,             0.00041005
                     45,                0.73171,                0.44861,                0.91422,                0.83969,                0.54998,                0.62515,                0.39255,                0.80318,                0.46291,                0.77566,             0.00040298,             0.00040298,             0.00040298
                     46,                0.72094,                0.43771,                0.91549,                0.82133,                0.54984,                 0.6163,                0.39174,                0.80677,                 0.4598,                0.78486,             0.00039591,             0.00039591,             0.00039591
                     47,                0.72358,                0.44593,                0.90645,                0.83111,                0.55075,                0.62636,                0.39282,                0.80107,                0.45143,                 0.7814,             0.00038884,             0.00038884,             0.00038884
                     48,                0.73495,                0.44361,                0.91036,                0.82797,                0.56468,                0.62778,                0.39864,                0.79304,                0.44224,                0.77895,             0.00038178,             0.00038178,             0.00038178
                     49,                0.75306,                0.50454,                0.89191,                0.82244,                0.55898,                0.61794,                0.39547,                0.78848,                 0.4496,                0.78053,             0.00037471,             0.00037471,             0.00037471
                     50,                0.73774,                0.44274,                0.90749,                0.82732,                0.54655,                0.62033,                0.39365,                0.79516,                 0.4553,                0.77985,             0.00036764,             0.00036764,             0.00036764
                     51,                0.73255,                0.43935,                0.92299,                0.81837,                0.54843,                 0.6213,                0.39687,                0.79962,                0.45587,                0.77819,             0.00036057,             0.00036057,             0.00036057
                     52,                0.71656,                0.43207,                0.91436,                0.81553,                0.56643,                0.62652,                0.39683,                 0.7899,                0.45011,                0.77626,              0.0003535,              0.0003535,              0.0003535
                     53,                0.70793,                0.43218,                0.91299,                0.82164,                0.55855,                 0.6218,                0.39513,                0.78936,                0.44271,                0.77852,             0.00034643,             0.00034643,             0.00034643
                     54,                0.69731,                0.42483,                0.90085,                0.83823,                0.55397,                0.62746,                0.39943,                0.79368,                0.45757,                0.78345,             0.00033936,             0.00033936,             0.00033936
                     55,                0.71983,                0.44405,                0.91108,                0.84207,                0.56421,                0.63709,                0.40634,                0.77951,                0.44185,                0.77958,              0.0003323,              0.0003323,              0.0003323
                     56,                0.69077,                0.42604,                0.90931,                0.84085,                0.55721,                0.62694,                0.40259,                 0.7843,                0.44206,                0.77639,             0.00032523,             0.00032523,             0.00032523
                     57,                 0.7068,                0.42451,                0.89685,                0.85429,                0.55555,                0.62896,                0.40323,                0.78462,                0.43774,                0.77957,             0.00031816,             0.00031816,             0.00031816
                     58,                0.70402,                0.42579,                0.91282,                 0.8185,                0.56505,                 0.6309,                0.40209,                0.79532,                0.45168,                0.78359,             0.00031109,             0.00031109,             0.00031109
                     59,                 0.7089,                0.41582,                 0.9017,                0.84274,                0.56212,                0.63548,                0.40857,                0.78676,                0.43268,                0.77505,             0.00030402,             0.00030402,             0.00030402
                     60,                0.69131,                0.42407,                0.90088,                0.80247,                0.58154,                0.63582,                0.40901,                 0.7894,                0.43028,                0.77666,             0.00029695,             0.00029695,             0.00029695
                     61,                 0.7038,                0.42279,                0.90132,                 0.8456,                0.56905,                 0.6415,                0.41357,                0.77028,                0.42065,                0.77152,             0.00028988,             0.00028988,             0.00028988
                     62,                0.69171,                0.41489,                0.90598,                 0.8522,                0.56317,                0.63243,                0.40855,                 0.7755,                0.43319,                0.77904,             0.00028282,             0.00028282,             0.00028282
                     63,                 0.7049,                0.42296,                0.89961,                0.82916,                0.56403,                0.63189,                0.40667,                0.77493,                0.43369,                0.77197,             0.00027575,             0.00027575,             0.00027575
                     64,                0.73458,                0.42583,                 0.8994,                0.85905,                0.57171,                0.64134,                0.41336,                0.77059,                0.42776,                0.77682,             0.00026868,             0.00026868,             0.00026868
                     65,                0.71942,                0.41667,                0.90063,                0.84808,                0.56835,                0.64115,                0.41492,                0.76879,                0.42334,                0.77245,             0.00026161,             0.00026161,             0.00026161
                     66,                  0.698,                0.41213,                0.90193,                0.84187,                0.57299,                 0.6427,                0.41414,                0.76472,                0.41945,                0.77315,             0.00025454,             0.00025454,             0.00025454
                     67,                0.70746,                0.41793,                0.90205,                 0.8481,                0.56527,                0.64225,                0.41184,                0.77065,                0.42997,                0.77306,             0.00024747,             0.00024747,             0.00024747
                     68,                0.68063,                0.40277,                0.88652,                0.85819,                0.56554,                0.64266,                0.41587,                0.77052,                 0.4181,                0.77005,              0.0002404,              0.0002404,              0.0002404
                     69,                0.71104,                0.41665,                0.90047,                0.82848,                0.57844,                0.64029,                 0.4126,                0.77569,                0.43214,                0.77662,             0.00023334,             0.00023334,             0.00023334
                     70,                0.69061,                0.40852,                0.89402,                0.86333,                0.56841,                0.65186,                0.42083,                0.76768,                0.42585,                0.77742,             0.00022627,             0.00022627,             0.00022627
                     71,                0.68289,                 0.3995,                0.89749,                0.86221,                 0.5755,                0.65106,                0.41898,                0.76689,                0.41913,                0.77346,              0.0002192,              0.0002192,              0.0002192
                     72,                0.68896,                0.40039,                0.89415,                0.87086,                0.56865,                0.64997,                0.41405,                0.76921,                0.41912,                0.77034,             0.00021213,             0.00021213,             0.00021213
                     73,                0.68194,                0.39848,                 0.8958,                0.85389,                0.58253,                0.64948,                0.42058,                0.76851,                0.41554,                0.77595,             0.00020506,             0.00020506,             0.00020506
                     74,                0.68039,                0.39729,                0.90212,                0.84539,                0.58014,                0.64783,                0.41935,                0.75403,                0.41631,                0.77267,             0.00019799,             0.00019799,             0.00019799
                     75,                0.68094,                0.39163,                0.89468,                0.82304,                0.58448,                0.64505,                0.41924,                0.76037,                0.41403,                0.77375,             0.00019092,             0.00019092,             0.00019092
                     76,                0.69028,                0.39451,                 0.8905,                0.84753,                  0.584,                0.65515,                0.42589,                0.75143,                0.40652,                0.77059,             0.00018385,             0.00018385,             0.00018385
                     77,                0.67613,                 0.3948,                0.89146,                0.84323,                0.58793,                0.65691,                0.42555,                0.75403,                0.40198,                0.76924,             0.00017679,             0.00017679,             0.00017679
                     78,                0.68206,                0.38698,                0.91685,                 0.8359,                 0.5823,                0.64524,                0.41741,                0.75489,                0.41058,                0.77187,             0.00016972,             0.00016972,             0.00016972
                     79,                0.67536,                0.38485,                0.89643,                 0.8613,                0.57147,                0.65233,                0.42278,                 0.7528,                0.39855,                 0.7682,             0.00016265,             0.00016265,             0.00016265
                     80,                0.66629,                0.38704,                 0.8911,                0.84887,                0.58657,                0.66094,                0.42854,                0.74751,                0.40122,                0.77065,             0.00015558,             0.00015558,             0.00015558
                     81,                0.67291,                0.39077,                0.90177,                0.84567,                0.58973,                0.65925,                0.42741,                0.74476,                0.39591,                0.76944,             0.00014851,             0.00014851,             0.00014851
                     82,                0.66801,                0.38978,                0.89112,                0.85173,                0.58285,                0.65847,                 0.4293,                0.74016,                 0.3916,                0.76677,             0.00014144,             0.00014144,             0.00014144
                     83,                0.66577,                0.38733,                0.89241,                0.85568,                0.58285,                 0.6551,                0.42766,                0.74413,                0.39594,                0.76778,             0.00013437,             0.00013437,             0.00013437
                     84,                 0.6666,                0.38504,                   0.89,                0.83595,                0.58329,                0.64822,                0.42233,                0.74768,                0.39436,                 0.7687,             0.00012731,             0.00012731,             0.00012731
                     85,                0.67449,                0.38436,                 0.8994,                0.84446,                0.59084,                0.66144,                0.42843,                0.74406,                0.39139,                0.76594,             0.00012024,             0.00012024,             0.00012024
                     86,                0.68956,                0.48571,                0.95982,                0.82261,                0.59507,                0.66093,                0.42852,                0.74224,                0.38905,                0.76521,             0.00011317,             0.00011317,             0.00011317
                     87,                0.66758,                0.37944,                0.89449,                0.85486,                 0.5841,                0.65878,                0.42871,                0.74053,                0.38887,                0.76681,              0.0001061,              0.0001061,              0.0001061
                     88,                0.67541,                0.37742,                0.88917,                0.86817,                0.58628,                0.66441,                 0.4309,                0.73986,                0.39441,                0.76681,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.62992,                0.35623,                 0.8922,                0.84813,                0.58875,                0.66198,                0.43001,                0.74209,                0.38683,                0.76695,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.64815,                0.38217,                0.90082,                0.85681,                0.59015,                0.66651,                0.43441,                0.73535,                0.38347,                0.76538,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.72047,                0.37605,                0.88138,                0.84912,                0.59429,                0.66195,                0.42732,                0.74438,                0.39125,                0.77039,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.72071,                0.37772,                0.88301,                0.85186,                0.58344,                0.65732,                0.42679,                0.74339,                0.38916,                0.76993,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.71938,                0.37565,                0.87945,                0.84793,                0.58999,                0.66014,                0.42874,                0.73839,                0.38912,                0.76887,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.72187,                0.38115,                0.87847,                0.85097,                0.58908,                0.66294,                0.43209,                0.74017,                0.38854,                 0.7698,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.71906,                0.38011,                0.87135,                0.85157,                0.58741,                0.66292,                0.43178,                0.73485,                0.38431,                0.76613,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                 0.7267,                0.39493,                0.88249,                 0.8586,                 0.5868,                 0.6632,                 0.4314,                0.73449,                0.38147,                0.76616,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.72274,                 0.3748,                0.87947,                 0.8497,                0.59451,                0.66591,                0.43263,                0.73018,                 0.3793,                0.76464,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.71844,                0.37575,                0.86809,                0.86901,                0.59024,                0.66796,                0.43312,                0.73071,                0.37858,                0.76416,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                 0.7065,                0.36965,                0.87121,                0.85857,                0.58227,                0.66311,                0.43337,                0.73257,                0.38104,                0.76628,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.70563,                0.36466,                0.87571,                 0.8599,                0.58561,                0.66358,                0.43416,                0.73223,                0.38069,                0.76631,             1.4209e-05,             1.4209e-05,             1.4209e-05
