                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 2.0708,                 1.3379,                 1.8114,                0.77048,                0.50796,                0.57638,                0.35629,                  2.187,                 1.3407,                 1.6091,             0.00050194,             0.00050194,             0.00050194
                     32,                 2.1105,                 1.3208,                  1.804,                 0.7493,                0.51807,                0.58336,                0.36015,                 2.1837,                 1.3188,                 1.6202,             0.00049487,             0.00049487,             0.00049487
                     33,                 2.0612,                 1.3284,                 1.8112,                0.73276,                0.50041,                0.56556,                0.35396,                 2.2134,                 1.4085,                 1.6186,              0.0004878,              0.0004878,              0.0004878
                     34,                 2.0853,                 1.2984,                 1.8232,                0.75355,                0.52132,                0.57946,                0.35253,                 2.1867,                 1.3584,                 1.6215,             0.00048074,             0.00048074,             0.00048074
                     35,                 2.0923,                 1.3108,                 1.8276,                0.74454,                 0.5354,                0.58907,                0.36185,                 2.1847,                 1.3586,                 1.6163,             0.00047367,             0.00047367,             0.00047367
                     36,                 2.0692,                 1.2995,                 1.8106,                0.76419,                0.52567,                0.58665,                0.35995,                 2.1761,                 1.3564,                 1.6276,              0.0004666,              0.0004666,              0.0004666
                     37,                 2.0644,                 1.2989,                 1.8247,                0.74678,                0.52762,                0.59621,                0.36867,                 2.1601,                 1.2788,                 1.6211,             0.00045953,             0.00045953,             0.00045953
                     38,                 1.9636,                 1.2847,                 1.7677,                0.77001,                0.52886,                0.59876,                0.37364,                 2.1434,                 1.2635,                 1.6101,             0.00045246,             0.00045246,             0.00045246
                     39,                 2.0454,                 1.2553,                 1.8016,                0.76213,                0.54332,                0.60799,                0.37544,                  2.119,                 1.2481,                 1.6042,             0.00044539,             0.00044539,             0.00044539
                     40,                 2.0239,                 1.2662,                 1.7979,                0.74032,                0.53868,                0.59771,                0.36963,                 2.1561,                 1.3277,                 1.6258,             0.00043832,             0.00043832,             0.00043832
                     41,                 2.0199,                 1.2691,                 1.8137,                0.78157,                0.52644,                0.60137,                0.37449,                 2.1436,                 1.2952,                 1.6195,             0.00043126,             0.00043126,             0.00043126
                     42,                  2.026,                 1.2495,                 1.8022,                0.76139,                0.53713,                0.60211,                0.37783,                 2.1066,                 1.2385,                 1.6026,             0.00042419,             0.00042419,             0.00042419
                     43,                 1.9849,                 1.2471,                 1.8162,                0.78775,                0.54659,                 0.6154,                 0.3841,                 2.0872,                 1.2262,                 1.6007,             0.00041712,             0.00041712,             0.00041712
                     44,                 2.0346,                 1.2239,                 1.7755,                0.78501,                 0.5244,                0.60003,                 0.3754,                 2.1355,                 1.2908,                 1.6124,             0.00041005,             0.00041005,             0.00041005
                     45,                 1.9624,                 1.2054,                 1.7909,                0.76035,                0.53578,                0.60323,                0.37866,                 2.1087,                 1.2338,                 1.5996,             0.00040298,             0.00040298,             0.00040298
                     46,                  1.931,                 1.1652,                 1.7843,                 0.7482,                0.54489,                0.60838,                0.38591,                 2.0983,                 1.2314,                 1.5941,             0.00039591,             0.00039591,             0.00039591
                     47,                 1.9536,                 1.1905,                 1.7817,                0.77643,                  0.532,                0.60328,                0.38338,                 2.1332,                 1.2757,                  1.599,             0.00038884,             0.00038884,             0.00038884
                     48,                 1.9996,                 1.1779,                 1.7798,                0.77853,                0.54843,                0.61399,                0.37981,                 2.0987,                 1.2069,                 1.5856,             0.00038178,             0.00038178,             0.00038178
                     49,                 1.9877,                 1.3383,                 1.7575,                0.77098,                 0.5458,                0.60865,                 0.3794,                 2.0913,                 1.2464,                 1.5945,             0.00037471,             0.00037471,             0.00037471
                     50,                 2.0467,                 1.1969,                  1.787,                0.78987,                0.54304,                0.61737,                0.39216,                 2.0618,                 1.1926,                 1.5858,             0.00036764,             0.00036764,             0.00036764
                     51,                  1.978,                 1.1589,                 1.7955,                0.80205,                0.54399,                0.61886,                0.39137,                 2.0616,                  1.176,                 1.5771,             0.00036057,             0.00036057,             0.00036057
                     52,                 1.9334,                 1.1402,                 1.7907,                0.80038,                0.54703,                0.62673,                0.39587,                 2.0727,                 1.1803,                  1.599,              0.0003535,              0.0003535,              0.0003535
                     53,                 1.9256,                 1.1671,                  1.784,                0.77169,                0.56224,                0.62576,                0.39304,                 2.0791,                 1.1677,                 1.6016,             0.00034643,             0.00034643,             0.00034643
                     54,                  1.878,                 1.1199,                 1.7663,                0.79717,                0.55142,                0.62398,                0.39629,                 2.0444,                 1.1756,                 1.5933,             0.00033936,             0.00033936,             0.00033936
                     55,                 1.9457,                 1.1778,                 1.7782,                0.78801,                0.56461,                0.62739,                0.40089,                 2.0398,                 1.1478,                 1.5893,              0.0003323,              0.0003323,              0.0003323
                     56,                 1.8801,                 1.1183,                 1.7807,                0.77924,                0.54972,                0.62685,                0.40106,                 2.0572,                 1.1467,                 1.5896,             0.00032523,             0.00032523,             0.00032523
                     57,                 1.9232,                 1.1197,                  1.762,                0.77949,                0.57292,                0.63188,                0.39676,                 2.0589,                  1.178,                 1.5959,             0.00031816,             0.00031816,             0.00031816
                     58,                 1.8952,                 1.1171,                 1.7776,                0.79482,                0.55673,                0.63416,                0.39761,                  2.044,                 1.1484,                 1.5882,             0.00031109,             0.00031109,             0.00031109
                     59,                 1.9152,                 1.1012,                 1.7658,                0.77331,                0.56652,                0.62786,                0.40063,                 2.0392,                 1.1409,                 1.5807,             0.00030402,             0.00030402,             0.00030402
                     60,                  1.915,                 1.1413,                 1.7681,                0.77163,                0.57537,                0.63489,                0.40692,                 2.0334,                 1.1269,                 1.5782,             0.00029695,             0.00029695,             0.00029695
                     61,                 1.9365,                  1.137,                 1.7689,                0.78381,                0.54325,                0.61913,                0.39383,                  2.067,                 1.2274,                 1.5952,             0.00028988,             0.00028988,             0.00028988
                     62,                 1.8586,                 1.1057,                 1.7703,                0.79423,                0.56279,                0.63376,                0.40687,                 1.9944,                 1.1169,                 1.5731,             0.00028282,             0.00028282,             0.00028282
                     63,                 1.9081,                 1.1333,                 1.7648,                0.79637,                0.55805,                0.62689,                0.40553,                 2.0006,                 1.1153,                 1.5756,             0.00027575,             0.00027575,             0.00027575
                     64,                 1.9424,                 1.1127,                 1.7559,                0.76934,                0.57006,                0.63356,                0.40237,                  2.009,                 1.1113,                 1.5771,             0.00026868,             0.00026868,             0.00026868
                     65,                 1.9178,                 1.1188,                 1.7695,                0.79107,                0.57362,                0.64154,                0.40797,                 2.0277,                 1.0918,                 1.5851,             0.00026161,             0.00026161,             0.00026161
                     66,                 1.8967,                 1.1185,                 1.7731,                0.79283,                0.57804,                0.64106,                0.41049,                 2.0282,                 1.1083,                 1.5826,             0.00025454,             0.00025454,             0.00025454
                     67,                 1.9374,                 1.1302,                 1.7687,                0.80308,                0.57191,                0.63625,                0.40149,                 1.9948,                 1.1324,                 1.5691,             0.00024747,             0.00024747,             0.00024747
                     68,                 1.8797,                 1.0632,                 1.7462,                0.79768,                0.58249,                0.64298,                0.40899,                 1.9878,                 1.0934,                 1.5753,              0.0002404,              0.0002404,              0.0002404
                     69,                 1.9076,                 1.1004,                 1.7693,                0.81214,                0.56774,                0.64363,                0.40776,                 2.0173,                 1.0959,                 1.5785,             0.00023334,             0.00023334,             0.00023334
                     70,                 1.8797,                 1.0674,                 1.7618,                 0.8003,                0.57302,                0.64353,                0.41076,                 1.9897,                 1.0901,                 1.5779,             0.00022627,             0.00022627,             0.00022627
                     71,                 1.8673,                 1.0654,                 1.7645,                0.79597,                0.57448,                0.64124,                0.41397,                 1.9944,                 1.0998,                 1.5808,              0.0002192,              0.0002192,              0.0002192
                     72,                 1.8542,                 1.0581,                 1.7546,                0.80516,                0.57094,                0.64301,                0.41504,                 1.9961,                 1.0831,                 1.5767,             0.00021213,             0.00021213,             0.00021213
                     73,                 1.8829,                 1.0623,                 1.7511,                0.81043,                0.57889,                0.64422,                0.41661,                 1.9875,                 1.0862,                 1.5684,             0.00020506,             0.00020506,             0.00020506
                     74,                 1.8023,                 1.0407,                 1.7575,                 0.8026,                0.58001,                 0.6414,                0.41381,                 1.9745,                  1.077,                 1.5739,             0.00019799,             0.00019799,             0.00019799
                     75,                 1.8528,                 1.0561,                  1.753,                0.80251,                0.58133,                0.64853,                0.41814,                 1.9621,                  1.067,                 1.5593,             0.00019092,             0.00019092,             0.00019092
                     76,                 1.8802,                 1.0588,                 1.7508,                0.78589,                0.58936,                 0.6553,                0.42025,                 1.9593,                 1.0711,                 1.5639,             0.00018385,             0.00018385,             0.00018385
                     77,                 1.8625,                 1.0705,                 1.7502,                0.78858,                0.58206,                0.64919,                0.42195,                 1.9513,                 1.0666,                 1.5617,             0.00017679,             0.00017679,             0.00017679
                     78,                 1.8312,                 1.0108,                 1.7734,                0.80715,                0.58594,                0.65292,                0.42211,                 1.9674,                 1.0589,                 1.5725,             0.00016972,             0.00016972,             0.00016972
                     79,                  1.828,                 1.0296,                 1.7577,                0.79253,                0.58152,                0.64723,                0.41791,                 1.9647,                 1.0665,                  1.571,             0.00016265,             0.00016265,             0.00016265
                     80,                 1.8003,                 1.0429,                 1.7456,                0.78777,                 0.5875,                0.65073,                0.41978,                  1.968,                 1.0649,                   1.57,             0.00015558,             0.00015558,             0.00015558
                     81,                 1.8089,                 1.0282,                 1.7487,                0.80934,                0.57467,                0.64782,                0.41845,                 1.9622,                  1.066,                 1.5687,             0.00014851,             0.00014851,             0.00014851
                     82,                 1.8104,                 1.0314,                 1.7531,                0.77582,                0.59264,                0.65025,                 0.4205,                 1.9665,                 1.0602,                 1.5715,             0.00014144,             0.00014144,             0.00014144
                     83,                 1.8256,                  1.019,                 1.7488,                0.78611,                0.58593,                0.65454,                0.42286,                 1.9476,                 1.0555,                 1.5623,             0.00013437,             0.00013437,             0.00013437
                     84,                 1.8295,                 1.0225,                 1.7539,                0.80968,                0.58626,                0.65576,                0.42267,                 1.9568,                 1.0519,                 1.5634,             0.00012731,             0.00012731,             0.00012731
                     85,                 1.8414,                 1.0229,                 1.7594,                0.83176,                0.57344,                0.65082,                0.42051,                 1.9438,                 1.0529,                 1.5616,             0.00012024,             0.00012024,             0.00012024
                     86,                  1.877,                  1.113,                 1.8707,                0.80879,                0.57995,                0.65256,                0.42455,                 1.9542,                 1.0404,                 1.5655,             0.00011317,             0.00011317,             0.00011317
                     87,                 1.8189,                 1.0028,                 1.7527,                0.79484,                0.58458,                 0.6529,                0.42469,                 1.9448,                 1.0502,                 1.5605,              0.0001061,              0.0001061,              0.0001061
                     88,                 1.8224,                0.99817,                 1.7448,                0.82215,                0.57687,                0.65531,                0.42508,                 1.9327,                  1.041,                 1.5592,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                 1.7113,                0.94505,                 1.7472,                0.81082,                0.58249,                0.65691,                0.42895,                 1.9353,                 1.0405,                 1.5592,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                 1.7577,                 1.0116,                 1.7648,                0.82038,                0.58203,                0.65635,                0.42596,                 1.9288,                 1.0417,                 1.5553,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                 1.8943,                 1.0012,                 1.7249,                0.81367,                0.58466,                0.65532,                0.42421,                 1.9425,                 1.0446,                 1.5608,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                 1.8924,                 1.0055,                 1.7238,                0.81106,                0.58771,                0.65818,                0.42703,                 1.9328,                 1.0376,                 1.5636,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                  1.884,                0.98719,                 1.7177,                0.81902,                0.58813,                0.65997,                0.42873,                 1.9218,                 1.0321,                 1.5566,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                 1.8881,                 1.0095,                 1.7208,                0.81407,                0.58889,                0.66013,                0.42957,                 1.9171,                 1.0294,                 1.5562,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                 1.9335,                 1.0249,                 1.7128,                0.80594,                0.59107,                0.65922,                0.42895,                 1.9199,                 1.0237,                 1.5553,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                 1.8792,                  1.021,                 1.7219,                0.79972,                0.59029,                0.65838,                0.42969,                 1.9163,                 1.0239,                 1.5539,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                 1.8914,                0.98117,                 1.7152,                0.82063,                0.58658,                0.66086,                 0.4301,                  1.909,                 1.0179,                 1.5503,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                  1.858,                0.97003,                 1.7001,                 0.8318,                 0.5832,                 0.6612,                0.43268,                 1.9056,                 1.0118,                 1.5534,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                 1.8614,                0.96567,                 1.7073,                0.82104,                0.58599,                0.66139,                0.43328,                 1.9068,                 1.0174,                 1.5527,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                 1.8729,                0.98914,                 1.7174,                0.80985,                0.59111,                0.66075,                0.43229,                 1.9076,                 1.0139,                 1.5516,             1.4209e-05,             1.4209e-05,             1.4209e-05
